tau,label,pca1,pca2
42,0,-0.9920557,2.590488
42,0,-1.5418484,1.2375417
42,1,-1.9572921,-1.8792255
42,0,0.70174956,3.039433
42,0,-2.5095031,-1.2126702
42,0,-0.58476746,0.5339577
42,0,-2.3303425,-0.41547865
42,0,2.8573241,1.6244926
42,0,0.30963424,3.018427
42,0,-0.320975,-1.3223715
42,0,-0.9095134,-1.7607241
42,0,-1.0806125,-1.0673603
42,0,-2.3539462,-2.0059814
42,0,-1.0349011,-2.4740171
42,0,0.5771767,1.0095234
42,0,-1.1116366,3.1436534
42,0,-1.6776543,0.56833446
42,1,-1.9614742,-1.5624268
42,1,-1.7569921,-1.3052278
42,0,-1.4131277,2.545417
42,0,1.3550344,8.035929
42,1,-1.8344219,-1.0765989
42,0,-0.82269377,1.9827514
42,0,-2.0450788,0.052891374
42,0,-2.0254292,7.442037
42,0,-1.3461587,0.12505627
42,0,-1.3991034,0.23488128
42,0,-0.73764414,-3.242742
42,0,4.2915797,17.89704
42,0,-2.2471032,7.5083375
42,0,13.499361,7.71024
42,0,-2.1399553,1.4836359
42,0,-1.453474,0.25391698
42,0,-2.088378,-0.8567138
42,0,-1.0969512,-0.94365597
42,0,4.904614,-1.6394432
42,0,8.096785,0.68845093
42,0,28.91404,-8.598537
42,0,0.54409593,-0.7534286
42,0,0.2908472,10.231476
42,0,3.2343585,-2.7001781
42,0,3.4285572,1.997041
42,0,-0.94451565,-1.7296548
42,0,-2.5404687,0.74397373
42,0,-0.82867646,-1.4677908
42,0,-0.15251991,-1.9339119
42,0,-2.0919068,-2.2083669
42,0,-0.88533,-1.4354067
42,1,-1.8472059,-1.0417886
42,0,-0.49905446,-0.085409164
42,0,0.5431946,0.92506266
42,0,-2.5512104,0.8241265
42,1,-2.0056307,-1.6466516
42,0,-0.87898743,3.2369847
42,0,-0.9307326,-0.8510983
42,0,-1.5368261,0.6484324
42,0,-1.2969785,2.0732574
42,0,-0.85337496,-1.2633828
42,0,-1.8601732,0.19997764
42,0,-0.17677316,0.42979872
42,0,-1.1804488,-2.4444695
42,0,5.032706,-4.056452
42,0,4.736784,-4.0557356
42,0,-1.0750067,-0.6316057
42,0,-1.096972,0.7912679
42,0,-0.7834377,-0.7544131
42,0,-1.3175597,-2.3968854
42,0,-0.44157365,-1.3025221
42,1,-1.8051043,-1.0891523
42,0,-0.8029631,3.2564702
42,0,2.9286869,3.5195975
42,0,0.5246616,-0.2664088
42,0,29.393393,2.663118
42,0,0.72695655,1.8451631
42,0,1.6840847,0.87016225
42,0,-0.5078,2.8545613
42,0,0.25408491,2.561332
42,0,-0.98273146,1.7237921
42,0,0.12142299,2.136446
42,1,-0.48962295,5.246525
42,0,-1.3022268,1.6809204
42,0,-2.618597,-1.065373
42,0,-1.3972414,-1.8614018
42,0,0.7128633,1.2533078
42,0,-2.4456506,-1.8492801
42,0,-2.6259162,-1.7337071
42,0,-1.5755107,-0.4682325
42,0,0.43696547,0.7685349
42,0,1.0744498,0.47897494
42,0,-0.15149534,2.8752575
42,0,-1.659133,-0.29739702
42,0,-2.3004382,-1.271216
42,0,-1.1887314,-0.62385625
42,0,-1.9029799,-0.18255007
42,0,27.093143,2.47053
42,0,0.56187016,2.048765
42,0,30.869,2.7503967
42,0,0.39759988,-1.9582174
42,0,-0.55633974,1.5550842
42,0,5.488963,9.627022
42,0,-0.7304635,-2.3090456
42,0,7.0512342,-3.6712587
42,1,-1.5208156,-0.22532499
42,0,-1.3538306,-1.043153
42,0,-0.5457295,2.0144417
42,0,-0.4670548,2.767292
42,0,-1.4343066,0.4974625
42,0,-2.2896633,-0.99971133
42,1,-1.989234,-1.5151005
42,0,1.8050916,-0.35603595
42,0,-1.6550093,0.45007455
42,0,0.9493734,1.4859021
42,0,-1.3475566,-1.1313651
42,0,-1.690912,1.1343253
42,0,-1.2783604,2.8835063
42,0,-1.3048582,-0.485501
42,0,-2.688519,-2.1056383
42,0,-0.931227,-3.1163163
42,0,0.30809668,-1.4145095
42,0,-0.4811835,2.4357545
42,0,-0.011258207,-1.6308903
42,0,-1.4744339,-0.13100886
42,0,-0.1446335,1.9642525
42,0,-1.8054888,1.1178842
42,0,-1.8699851,1.7264781
42,0,1.0114403,8.954323
42,0,0.09697613,5.5009656
42,1,-1.9755745,-1.4995028
42,0,-1.061981,3.0073967
42,0,6.57169,0.22292495
42,0,14.036034,-3.9180877
42,0,0.30041862,8.502119
42,0,3.2355764,12.388271
42,0,-0.50862354,3.198666
42,0,-2.4274328,-1.7023231
42,0,-0.93364125,-2.8684244
42,0,7.2219963,6.563238
42,0,-0.8050811,1.9171772
42,0,3.3251448,9.103491
42,0,4.6294084,-0.19320035
42,1,-1.6708467,-0.520204
42,1,-1.868109,-0.8475779
42,1,-0.54153967,-0.40925652
42,0,0.69151795,0.7017479
42,0,5.854165,-2.9614296
42,0,-0.5838944,-0.8543545
42,1,-2.6748905,-0.91821355
42,0,25.095438,-5.352668
42,0,-0.050952516,10.270571
42,0,-0.86229473,-1.0021489
42,0,3.212245,0.19523859
42,0,-0.60848606,2.6042614
42,0,1.3674092,-1.6502888
42,0,-0.48834783,-1.5467198
42,0,-0.4908113,-1.0176747
42,0,-0.30528682,-0.74496675
42,1,-1.8785291,-0.8782196
42,0,0.16223374,0.8508184
42,0,1.6894581,-0.5284195
42,0,1.1696334,2.7363992
42,0,12.468025,4.2646465
42,0,0.8740667,3.2980323
42,0,0.98001033,3.6514344
42,0,0.5969883,-0.36004615
42,0,0.5835542,1.3675151
42,0,-0.0095612705,-0.4174593
42,0,-0.3952731,0.041880965
42,0,-1.5601635,0.29645586
42,1,-1.8633375,-0.8840782
42,0,-2.3903868,-0.9800088
42,0,-1.1878021,0.18407512
42,0,0.92618316,-1.6399229
42,0,-1.0747411,2.1996202
42,0,-1.582865,2.6732924
42,0,-1.049785,-1.2593857
42,0,-2.036895,-0.020211816
42,0,-1.8141265,2.641933
42,0,-0.6626584,-1.632113
42,0,-1.8453085,-1.4041513
42,0,-0.3280771,2.8187437
42,0,-0.7885004,1.1176565
42,0,-1.4663293,6.0718617
42,1,-0.0627317,0.5758941
42,0,-0.37516105,5.5963836
42,1,-1.7883492,-1.2443653
42,0,-2.121056,0.29477656
42,0,-0.7593422,-1.2488039
42,1,-1.5639043,-0.51627845
42,0,-1.0278935,3.2237172
42,0,-0.7040164,-1.2703234
42,0,8.979325,-4.002268
42,0,8.713383,-3.951183
42,0,0.27239865,3.3341012
42,0,-2.6773365,-0.6083147
42,1,-1.9553425,-2.1171381
42,0,-1.0601962,3.268012
42,0,3.6494486,8.756336
42,0,-0.19255182,-1.32419
42,0,0.34318402,6.7338147
42,0,-1.3122482,-1.9706597
42,1,-1.9542732,0.053997874
42,0,-1.4400275,-2.5176582
42,0,0.047184706,3.773192
42,0,-0.9723517,3.0229268
42,0,0.39207405,1.5965853
42,1,-1.7975397,-1.2146167
42,1,-1.8791413,-0.89949167
42,1,-1.8114913,-0.6987767
42,0,5.0482445,-4.0489483
42,1,-2.0117123,-1.6825447
42,1,-1.8476186,-1.0310192
42,0,12.079358,3.3135433
42,0,-2.5918365,0.049609423
42,1,-1.5512595,-0.5802667
42,0,15.545476,23.598982
42,1,-1.871608,-0.8140532
42,0,-2.0987008,0.7842808
42,0,-1.3627839,0.668586
42,0,-0.9122312,5.939006
42,0,-1.9300847,1.0702746
42,0,-0.8364248,-0.4213205
42,0,6.7652287,11.03941
42,0,-1.1573465,-1.1686128
42,1,-1.8376796,-0.89027846
42,0,-0.70825744,0.7851336
42,0,0.020045415,2.7977862
42,0,3.0778334,11.243473
42,0,1.2144804,5.9347267
42,0,0.28420094,1.858849
42,0,1.0019379,5.3068833
42,0,14.235763,-4.142053
42,0,-0.62696654,2.9778895
42,0,-0.7007831,0.3604362
42,0,0.29361704,-1.7789922
42,0,-1.5567408,-1.3775415
42,0,-1.3108006,1.762547
42,0,-2.8074489,1.03649
42,0,-0.33928055,-1.2597557
42,0,-0.29676887,3.333088
42,0,0.51915437,1.205549
42,0,0.122201934,1.9156845
42,0,-1.3031287,-0.84264165
42,0,0.39015472,0.14172888
42,1,-1.7214241,-1.392117
42,0,6.8828526,11.644075
42,0,5.9906993,-2.8911672
42,0,-1.0501668,-3.2090216
42,0,0.02201859,-0.94939595
42,0,0.5013559,1.1015391
42,0,3.0347328,-1.7129128
42,0,2.400139,5.7224293
42,0,0.38689405,-2.3746538
42,0,-1.719595,1.1019101
42,0,-0.93001384,-1.0968515
42,0,-2.3590765,0.7522354
42,1,-0.5922633,-1.4556743
42,0,-1.0100844,0.4646368
42,0,0.59750134,3.9830937
42,0,0.06217201,-1.1127634
42,0,0.33768785,1.3086252
42,0,1.7823586,25.408491
42,0,8.5227995,-0.8953512
42,0,12.4987135,-2.3171983
42,0,5.35041,-3.202269
42,0,-0.8771255,-1.0848846
42,0,-0.096249275,2.654813
42,0,-0.4414338,-2.377153
42,0,-0.14456311,2.6262324
42,0,1.1877491,3.6433892
42,0,-1.3200448,3.5352087
42,0,-1.5268295,1.3611498
42,0,0.09661965,1.9984441
42,1,-0.7847527,2.0432038
42,0,-0.7794657,-1.6434436
42,0,0.40821043,-0.28059816
42,0,-0.6032298,0.86512184
42,0,-0.23488535,2.4942477
42,0,-2.1280053,1.263833
42,0,10.825474,0.31857395
42,0,9.112772,-3.9628308
42,1,-1.723669,-0.97139764
42,0,0.3899677,1.4287243
42,0,-0.5680163,1.6860101
42,0,-1.8837178,1.1189823
42,1,-2.1666863,-0.14450026
42,1,-1.7757096,-1.2689388
42,0,29.580227,-5.1419215
42,0,0.28674334,-1.7746112
42,0,-1.0960402,0.37226927
42,0,-0.5978528,-1.1021782
42,0,3.7214482,2.2075925
42,0,-0.56756437,3.5012631
42,0,11.23478,13.610674
42,0,-0.47407332,-1.2055342
42,1,-1.4620624,0.110119104
42,0,-0.3758557,-3.446974
42,0,-0.93036795,-2.6897862
42,0,-2.2035675,-1.8494184
42,0,-1.3808103,-0.5743145
42,0,10.52126,9.708115
42,1,-1.6978374,-1.9826684
42,0,0.24650279,5.036328
42,0,-1.0587492,-2.796112
42,0,-0.05037698,0.40917277
42,0,0.98318666,5.4466453
42,0,-2.0810497,-1.5351622
42,1,-0.80135703,-1.6136492
42,0,-1.6425698,-0.29416996
42,1,-2.143043,-1.113551
42,0,1.1484823,1.3976538
42,0,-0.11322625,-1.6289539
42,0,-2.5944688,-1.24276
42,0,6.2855525,-0.99836826
42,0,-2.3453934,0.7877817
42,0,-1.5656402,1.799192
42,0,-1.6886625,-1.5628141
42,0,-2.1690004,-1.2994105
42,0,-1.6451089,-1.1971607
42,0,-1.4530289,2.8661275
42,0,2.4984002,10.309471
42,0,-1.2613187,0.11805856
42,0,12.891273,6.1874433
42,0,0.5219961,1.0715213
42,0,-0.8437484,-1.8198812
42,0,-1.0462034,-0.28747237
42,0,0.385083,-1.6834701
42,0,-1.0774264,2.4227638
42,0,-0.2970228,4.252981
42,0,0.72123784,0.29331148
42,0,1.0802875,1.3624032
42,0,0.027364016,1.7880616
42,0,-2.0693784,-1.2042785
42,0,-1.8445055,0.6238805
42,0,-1.5529497,0.44916022
42,0,-1.4844124,0.27946103
42,0,-0.5822057,-1.7173941
42,0,-0.53215253,-2.619862
42,0,-2.0856407,0.12753081
42,0,-2.0587735,1.6931782
42,0,-0.121148966,-0.38418972
42,0,0.9037164,1.0684826
42,0,-1.0000291,-2.5821557
42,0,-0.0028269365,-2.1978078
42,0,-1.8142481,2.2437541
42,0,-1.7445035,0.14756775
42,0,-1.8112938,-1.6226709
42,0,-2.5006359,-1.0708687
42,0,-2.0831816,0.21654582
42,0,-2.214968,-1.0857612
42,0,-1.3439415,-0.9141897
42,1,-2.139933,0.5589714
42,1,-1.4232073,0.9566829
42,0,0.71090657,0.54889274
42,0,-1.6447794,0.086809635
42,0,-2.144363,-0.03028059
42,0,3.6799846,2.8613138
42,0,-1.8353412,0.07797766
42,0,33.88008,2.9624906
42,0,-1.3410673,2.1009054
42,0,-0.22641718,9.837179
42,1,-1.8203013,-1.1418387
42,0,8.877197,-3.9855688
42,0,-2.0027108,-1.7432883
42,1,-2.0732183,-3.1827412
42,0,1.1208451,8.380039
42,1,-1.7039492,-0.62685806
42,0,-0.35319167,-1.2431036
42,0,-1.1003146,-3.4688027
42,0,-1.2525282,4.985737
42,0,-0.8661217,2.9489985
42,0,-0.51401806,1.1856759
42,0,0.43511295,3.3761106
42,0,-0.07625518,1.8745692
42,0,-1.6059225,1.2518008
42,0,-1.6428735,-2.4269242
42,0,-0.8930809,-1.0191374
42,0,-2.1136112,0.49691212
42,0,-0.6681724,3.8229084
42,0,-0.012118407,0.52338994
42,0,-2.121453,-0.1150645
42,0,-2.3657575,0.42049336
42,0,0.19348046,9.136726
42,0,16.041101,4.5926466
42,0,1.9430366,11.976116
42,0,-1.3576498,-1.3396052
42,0,-0.09466181,7.608685
42,0,-0.040506203,3.064557
42,0,-0.2637704,-1.3019097
42,0,-1.5857439,-1.3826736
42,0,0.7770574,1.532552
42,0,-0.10645333,-1.4412702
42,0,0.19885632,-2.5285025
42,0,0.032392234,0.6258105
42,0,-2.64225,0.17551851
42,1,-1.8413811,-0.95866895
42,0,0.29315087,1.3495729
42,0,-0.27842498,1.3800974
42,0,-2.0294805,-1.3314086
42,0,-1.053225,-1.1148571
42,0,-0.24020419,1.7591386
42,0,-0.19546628,2.0562863
42,0,2.508844,0.283957
42,0,-1.7169342,0.035365462
42,0,0.044295788,-1.5613385
42,0,9.328732,9.740452
42,0,1.1342854,2.092446
42,0,-2.601931,0.39124084
42,0,18.136051,-5.951758
42,0,-0.72936547,-1.8404151
42,0,-2.6901853,-1.735588
42,0,0.5524977,2.9412594
42,0,-0.909645,-1.3163463
42,0,2.2972379,3.678381
42,0,-2.2425203,0.23392951
42,0,-0.9271187,0.16193688
42,0,-1.0316167,-1.262794
42,0,-2.1886008,0.9629946
42,0,-1.4513836,0.19370389
42,0,26.146849,-3.2194257
42,1,-2.3850648,-0.038642764
42,1,-1.6488378,-1.5445873
42,0,0.20246992,0.85491776
42,0,-0.7619087,-0.28769386
42,0,-0.9853783,-1.8363593
42,0,8.811554,1.5025847
42,0,-1.739975,-0.057502747
42,0,-1.1954882,0.7588012
42,0,4.3162622,-1.7050681
42,0,10.953761,-1.6349506
42,0,3.344589,-2.6239219
42,0,-1.9672272,0.07628763
42,0,10.532943,-1.1765385
42,0,9.112291,-3.9825587
42,1,-1.2124417,1.7259574
42,0,5.6972413,-2.735105
42,0,4.810212,-4.071435
42,0,-2.2123604,-0.597386
42,1,-1.7196434,-1.537873
42,0,-0.85493463,1.5610168
42,0,0.44515985,3.2453976
42,0,-1.1763632,-0.45460892
42,0,6.116662,-0.56309986
42,0,4.0195813,16.147038
42,0,0.45890826,0.9723003
42,0,-2.0381863,-1.6109264
42,1,-1.969867,0.3505509
42,1,-1.8331554,-1.093664
42,0,-2.0051026,0.25907886
42,0,-1.5208926,0.23404181
42,0,9.2048435,-3.9949913
42,0,10.294225,-1.2603115
42,0,-0.5692672,0.17332458
42,0,-1.5685782,-2.4909484
42,0,-2.5621817,-1.2685311
42,0,-1.6272819,-0.6127963
42,0,-0.25677663,-1.4450669
42,1,-1.8045578,-0.61807513
42,0,-1.4011738,1.9944255
42,1,-1.7571452,-1.255197
42,0,-0.08975145,3.1339574
42,0,0.48272896,2.6440916
42,0,-0.6748647,3.0211678
42,0,-2.3263593,-0.6825769
42,0,-2.096212,0.3001789
42,0,-1.4532049,0.50215423
42,0,-1.4878981,-0.6437561
42,0,0.55911356,-1.5123668
42,0,-0.14313352,3.2492223
42,0,-0.48626822,0.24241853
42,0,29.1535,0.9841261
42,0,-0.78385717,2.9026875
42,0,-1.5233905,2.2303648
42,0,-0.7079841,2.2693949
42,0,-1.2421453,3.0912633
42,0,2.1818051,0.8231244
42,0,1.3662252,25.640114
42,0,-0.15575095,0.4663564
42,0,-0.5741656,-2.7270374
42,0,-1.8635683,-2.098268
42,0,-2.2375119,1.542614
42,0,-1.375093,-2.0087953
42,0,-0.7091786,-0.8029295
42,1,-1.7606113,-0.8382467
42,0,-1.290169,-0.88239
42,0,-1.9716713,0.49000883
42,0,0.9035455,5.100325
42,0,-0.6916075,3.2325025
42,0,-2.7025094,-0.003926754
42,0,0.9360159,6.4155483
42,1,-1.7734525,-2.1399102
42,0,5.494235,8.003914
42,0,-0.26453042,1.4133637
42,0,29.814655,-5.773314
42,0,0.4245308,1.4369419
42,0,-0.88089746,3.1874251
42,0,3.155329,1.2321899
42,0,-1.4576287,-2.1558266
42,0,-2.0851808,0.09294999
42,0,-0.47653902,-2.0222936
42,1,-1.2446787,-1.0413699
42,1,-1.944567,-1.7560701
42,0,-1.6158423,2.5203414
42,0,-1.3409741,0.8912904
42,0,0.02936279,1.1524215
42,0,-1.047303,3.8313546
42,0,-2.4162533,0.6682608
42,0,-2.9992769,0.42409217
42,0,-0.59232265,-0.38313347
42,0,-0.019518249,1.8009357
42,0,2.3963394,8.139782
42,0,-1.4354103,1.3311071
42,0,-0.14179894,2.2753146
42,0,-1.6032286,-1.1148281
42,0,0.330426,3.9732037
42,0,-0.97959656,-1.4579468
42,0,6.8321424,-1.6806729
42,0,-0.2095302,1.7529559
42,0,-1.9908326,-2.2894106
42,0,-2.021835,-0.76720697
42,0,-1.0688581,-1.1563832
42,0,-0.36186486,1.0421066
42,0,-1.5059986,-1.7541058
42,0,2.965487,11.139442
42,0,-0.5449046,-1.5173254
42,0,-0.7673184,2.999652
42,0,-0.36667943,1.892178
42,0,-0.4658128,-1.5897716
42,0,-0.19047776,-1.0004611
42,0,-2.00659,0.5848489
42,0,-2.4703934,0.15354586
42,0,-1.7622733,1.5541167
42,0,1.373287,2.4097738
42,0,3.0911307,0.55146885
42,1,-2.4231668,-0.78776926
42,0,-1.8356748,0.5009954
42,0,1.5205097,-2.2781155
42,0,-1.1015165,-1.763923
42,0,5.4060917,-2.032754
42,0,-0.79332113,-1.1719465
42,0,-1.4446645,0.39072883
42,0,-1.0046717,-2.0415325
42,0,-0.47659963,0.82662606
42,0,-2.5142639,-1.5855718
42,0,-1.7600846,-1.027642
42,0,0.29559612,0.26707685
42,0,-0.7259793,3.2160454
42,0,-1.681695,0.44584095
42,0,7.4424534,-0.8282365
42,0,5.8916264,-3.5816312
42,0,-0.7303886,0.8529856
42,1,-2.5715878,-1.0157812
42,0,-2.0300622,0.52896595
42,0,-1.1156354,0.3859626
42,0,-0.30767602,-0.43391883
42,1,-1.4193668,-0.6348576
42,0,-2.1498916,1.7321622
42,0,-0.7738083,1.4031355
42,0,-2.4948452,-0.99619627
42,0,-1.1350667,-2.5469918
42,0,-1.9063487,0.9136827
42,0,-0.06752637,4.466354
42,0,3.5984004,-0.11877072
42,0,13.310267,21.740625
42,0,-2.0248072,0.12699306
42,0,-0.37310377,-0.69999254
42,0,-2.7077696,0.66760266
42,0,6.0866866,12.127577
42,0,5.442663,-3.4500408
42,0,3.0193493,9.804413
42,0,-0.6396631,-0.6850224
42,1,-1.8121681,-0.6599395
42,0,-0.34981212,0.9616697
42,0,23.281351,5.186305
42,0,1.3388531,6.839495
42,0,30.01416,3.4043875
42,0,-0.8082584,0.31630087
42,0,1.4602239,1.167449
42,0,0.47795063,-1.0763106
42,0,-1.0045803,6.2957616
42,0,1.080504,8.896612
42,1,-1.78527,-1.2439361
42,0,-0.9719249,3.1969929
42,0,-0.5609187,0.25542855
42,0,-1.5527959,0.39460242
42,1,0.5874756,2.2486782
42,0,-0.6277286,-1.5619586
42,0,29.932787,3.1668768
42,0,1.029228,-1.679544
42,0,0.5290524,1.7647631
42,0,-0.07564044,-0.19584751
42,0,-0.13320743,0.42239094
42,0,2.67149,-2.6236608
42,0,-1.7501497,0.56143355
42,0,-1.0957355,-0.07499647
42,0,-1.0571437,0.005249262
42,0,0.32156572,2.2350974
42,0,-0.35981566,0.013756156
42,0,-0.23459074,2.2408972
42,0,30.268177,-5.1655784
42,0,-0.16883583,2.7094798
42,0,-1.6321728,0.009443641
42,0,-2.5349698,0.48233223
42,0,-0.12631203,-0.0898087
42,0,-0.6610607,-1.3424966
42,0,-0.6241633,-1.2711008
42,1,-1.7970536,-1.1651185
42,0,10.418455,-1.1329333
42,0,8.904525,-3.9811356
42,0,-1.2299607,-2.7010765
42,0,-1.3080902,-1.0013295
42,0,-1.8543646,0.1411959
42,0,-1.2039692,0.86052823
42,0,-0.12269321,2.02215
42,0,-2.114295,0.15215325
42,0,-0.81347644,4.048174
42,0,-0.08798726,2.8322792
42,1,-1.8247304,-0.94285965
42,0,-2.006527,-0.9077415
42,0,0.35956123,1.1114857
42,0,-0.98865366,0.55303323
42,1,-0.3530863,0.1794858
42,1,-0.9960605,-1.326152
42,0,-0.9963619,2.1003635
42,0,26.334103,-7.6233826
42,0,-0.99329036,0.108664274
42,0,-1.0066432,-1.3253686
42,0,-0.35943985,1.325799
42,0,-0.982959,-1.4502927
42,0,1.3490608,3.65693
42,0,1.6313219,3.0326371
42,0,-0.39674008,1.3859391
42,0,0.5056079,4.2196846
42,0,1.2301955,2.641754
42,0,0.7924834,-0.3583091
42,0,-1.5139089,1.0197785
42,0,-0.35144234,2.6441698
42,0,2.1694095,6.5652676
42,0,-1.7171073,1.6028054
42,0,-2.9525516,-0.6514474
42,0,-1.4482749,-1.9659879
42,0,-2.3133495,-0.00847888
42,0,-0.050523628,-1.7739878
42,0,-1.3952856,-1.9935935
42,0,-1.3770494,24.288214
42,1,-1.9912391,1.1757345
42,0,-1.6428881,0.60257983
42,1,-1.5598798,-1.2842115
42,1,-1.7356372,-0.9186835
42,1,-2.175077,-0.80926216
42,1,-2.0175543,-1.451199
42,0,-0.40561813,-1.321402
42,0,-1.9890037,-0.0147794485
42,0,-1.9565048,-0.51044625
42,0,1.6317308,4.2457657
42,0,-0.68792933,-2.2063384
42,0,-0.060440693,1.5989797
42,0,-2.0032082,0.23498845
42,0,-0.9926491,-0.6533761
42,0,-1.9880483,0.68302035
42,0,-0.80048776,3.1470046
42,0,-0.62341094,1.4723244
42,0,-1.3761921,1.7390506
42,0,-2.059717,1.2681439
42,0,-0.30875576,1.4408469
42,0,-1.1202333,-1.2570014
42,0,-0.5103022,-1.9803327
42,0,-1.4320695,-1.077452
42,1,-1.7598455,-1.4447997
42,0,-1.0539119,1.2495186
42,0,-1.7517662,-0.2364732
42,0,-0.24042863,-0.7097285
42,0,-1.1242933,1.5704215
42,0,-1.5548923,-1.9281197
42,0,-2.5875864,0.21840262
42,0,-0.5217569,-0.5992083
42,0,-1.7173419,1.2614965
42,0,-1.9887767,0.10498226
42,0,-0.9054294,8.108553
42,0,-1.138387,-2.4652557
42,0,9.585405,3.3477893
42,0,-0.71750814,2.115133
42,0,0.92283267,-2.4093266
42,0,-0.64795977,-0.763381
42,0,-0.5602803,1.8192475
42,0,-0.22717957,3.4837222
42,0,0.6718519,1.1248012
42,0,-0.3262637,1.1028314
42,1,-1.4754269,0.1640414
42,0,-1.1611116,2.5668101
42,0,-0.026836112,0.32442665
42,1,-2.1150298,-0.66496867
42,1,-1.1449065,-0.61658865
42,1,-1.1694124,3.740714
42,0,-1.9843347,-0.22990787
42,0,3.5204496,-0.77167743
42,0,-2.3593554,0.6676004
42,0,-2.262303,-1.0759009
42,0,-0.7760131,-2.1039784
42,0,-2.7993574,-1.5359974
42,0,-1.5625203,0.05744362
42,0,-1.4730647,-1.7659689
42,1,-1.6240551,0.004419327
42,0,-0.25692755,-2.5292609
42,0,-0.9266336,-2.6966047
42,0,0.57835555,2.3352609
42,0,-1.2736707,2.3452466
42,0,5.654193,11.932026
42,1,-2.4918067,-0.6676202
42,0,0.91413957,1.156045
42,0,-1.8634801,0.02332604
42,0,0.13454974,-1.2906187
42,0,-0.37397292,1.1405575
42,0,-0.46387035,0.7737193
42,0,-1.1774435,1.6337698
42,0,-1.1477365,-2.8067274
42,0,-0.5213653,-3.7123077
42,0,28.103264,-4.538418
42,0,-0.5456896,1.0159886
42,0,-0.4869341,1.6330869
42,0,-0.8246271,-1.5361979
42,0,0.52821016,2.4445295
42,0,-0.9023189,1.243212
42,0,-1.4911983,2.8571386
42,0,-2.2644596,0.5343646
42,0,-1.3553579,3.2902384
42,0,-1.2850502,-2.1605816
42,0,-1.5393147,20.275763
42,0,3.0726194,0.21547794
42,0,-1.3459787,0.6800494
42,0,29.29514,-1.8241336
42,1,-1.7750497,-0.82318354
42,0,3.3557131,-2.7297287
42,0,2.6913817,-3.0446265
42,1,-1.8328664,-1.0300379
42,0,4.3987927,13.895277
42,0,-3.0337255,6.662925
42,0,6.6332016,11.61941
42,0,5.378216,-2.993566
42,0,-1.9105368,0.87865496
42,0,-2.4239962,0.4234029
42,0,-2.1179564,-0.5973334
42,1,-1.7904558,-1.2681924
42,0,0.18619496,3.7234674
42,0,-0.038719263,1.3584025
42,0,-2.6455398,-2.2850413
42,0,1.7904539,-0.35062802
42,0,1.1302876,5.103603
42,0,-2.235321,4.2993517
42,0,-0.06331963,1.084877
42,0,-1.5856078,-2.2176561
42,0,-0.40722772,0.09350085
42,0,1.6527348,3.7451458
42,0,5.3924656,13.515945
42,0,-0.03826028,-0.40343696
42,0,18.903122,-2.1734657
42,0,4.5617557,-2.2135382
42,0,2.2568843,5.4019
42,0,-1.2420847,-1.2142378
42,0,-0.9686564,6.9258075
42,0,0.83672523,0.30628788
42,1,-1.942965,1.8996997
42,1,-1.9643471,-1.5890173
42,0,-1.0900393,-1.0742304
42,0,-2.2634385,-1.2550851
42,0,-2.0939596,0.59622955
42,0,31.524202,3.8757114
42,0,-2.1731222,-1.7862542
42,0,9.382456,-3.8235989
42,0,-1.6675062,0.3126675
42,0,-0.46012205,0.35126233
42,0,-1.3899965,-1.8607473
42,0,-0.82348305,-2.4940095
42,0,0.94271725,3.6033
42,0,3.2885213,0.21710932
42,0,0.37321308,8.099234
42,0,-1.355885,25.027758
42,0,3.0782657,8.945112
42,1,-1.8204851,-1.0920672
42,0,6.1399574,0.064386606
42,0,16.420092,7.4117045
42,0,0.51510334,-1.8532811
42,0,-0.31932646,-0.12668848
42,0,-0.3704418,3.756628
42,0,-0.75569564,4.3182945
42,0,-0.32497293,5.9711285
42,0,-2.6034527,0.49230802
42,0,-1.8477132,-1.8087528
42,1,-1.9908795,-1.9944539
42,0,-1.7523568,0.09136021
42,0,-1.8349814,1.6691658
42,1,-0.683914,-1.6205881
42,1,-2.4430528,0.45667088
42,0,-0.6985569,-2.689146
42,1,-1.8080943,-0.76796204
42,0,-1.9827607,0.28761458
42,0,8.87645,-3.9819245
42,0,0.050531536,2.8853273
42,0,-0.46591294,2.0031998
42,0,0.7267915,-2.500289
42,0,-2.6282587,-1.0474148
42,0,-0.35324132,2.6675622
42,0,-0.14454879,0.45193374
42,0,30.227371,-5.461934
42,0,8.506274,-0.8897128
42,1,-1.6645412,-0.24177158
42,0,-0.40763772,0.24725676
42,0,-1.443255,-0.9968103
42,1,-1.7975941,-1.1889974
42,0,-0.8604704,0.6124089
42,0,-1.2613802,-0.97004664
42,0,-1.7423224,-0.33848357
42,0,-2.6635513,-1.1360672
42,0,-0.8377916,-1.0077939
42,0,-0.6651958,-0.6223898
42,0,0.440126,1.2781117
42,1,-1.920583,-1.2551465
42,0,-2.0759878,0.42984128
42,0,-0.3938828,-0.9608058
42,0,-0.37843186,-1.2891812
42,0,-1.8621037,0.8904054
42,0,2.9658422,0.476148
42,0,9.037899,-4.080576
42,0,-1.3458264,-1.7391462
42,0,-1.2829568,-0.7355186
42,0,-0.9632784,3.7781281
42,1,-2.7132225,0.023968339
42,0,0.78513306,0.45921743
42,0,-0.82271403,1.2643225
42,0,-1.389946,-2.0429091
42,0,-1.8648317,0.28929913
42,0,4.0494113,-0.72198933
